"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
"4970","03cmd_mlt_Rivers_Agip(Set1)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set1 in Multilocational Trial (18 clones) in Agip, Rivers 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","210","Rivers","2003-May-07","2004-May-07","","","","1","1","","no","no","3824","03_Rivers",""," No ManagementFactor: "
"4971","03cmd_mlt_Rivers_Agip(Set2)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set2 in Multilocational Trial (18 clones) in Agip, Rivers 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","210","Rivers","2003-May-07","2004-May-07","","","","1","1","","no","no","3824","03_Rivers",""," No ManagementFactor: "
"4972","03cmd_mlt_Ubiaja(Set1)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set1 in Multilocational Trial (16 clones) in Ubiaja 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-June-09","2004-July-27","","","","4","4","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"4973","03cmd_mlt_Ubiaja(Set2)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set2 in Multilocational Trial (18 clones) in Ubiaja 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-June-09","2004-July-27","","","","4","4","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"4974","03cmd_mlt_Ubiaja(Set3)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set3 in Multilocational Trial (15 clones) in Ubiaja 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-June-09","2004-July-27","","","","4","4","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"4979","03cmd_mlt_Umudike(Set1)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set1 in Multilocational Trial (16 clones) in Umudike 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","12","Umudike","2003-August-17","2004-August-17","","","","4","4","","no","no","4982","03_Umudike",""," No ManagementFactor: "
"4980","03cmd_mlt_Umudike(Set2)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set1 in Multilocational Trial (17 clones) in Umudike 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","12","Umudike","2003-August-17","2004-August-17","","","","4","4","","no","no","4982","03_Umudike",""," No ManagementFactor: "
"4981","03cmd_mlt_Umudike(Set3)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set3 in Multilocational Trial (15 clones) in Umudike 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","12","Umudike","2003-August-17","2004-August-17","","","","1","1","","no","no","4982","03_Umudike",""," No ManagementFactor: "
"4975","03cmd_mlt_Warri(Set1)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set1 in Multilocational Trial (16 clones) in Warri 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","34","Warri","2003-June-27","2004-June-28","","","","4","4","","no","no","4978","03_Warri",""," No ManagementFactor: "
"4976","03cmd_mlt_Warri(Set2)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set2 in Multilocational Trial (17 clones) in Warri 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","34","Warri","2003-June-27","2004-June-28","","","","4","4","","no","no","4978","03_Warri",""," No ManagementFactor: "
"4977","03cmd_mlt_Warri(Set3)","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) Set3 in Multilocational Trial (15 clones) in Warri 2003/2004 Breeding Season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","34","Warri","2003-June-27","2004-June-28","","","","4","4","","no","no","4978","03_Warri",""," No ManagementFactor: "
"8969","03geneticgain363MK","Genetic gain (363 clones) in Mokwa for 2003-2004 Breeding Season","genetic_gain_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","Alpha","8","Mokwa","","","","","","2","2","","no","no","1830","03_Mokwa",""," No ManagementFactor: "
"90","03geneticgainIB","Genetic gain (478 clones) in  Ibadan 2003-2004 Breeding Season (old trial name was Cassava Ibadan 2003/04)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-June-18","2004-July-14","","","","2","1","","","","1829","03_Ibadan",""," No ManagementFactor: "
"92","03geneticgainMK","Genetic gain (434 clones) in  Mokwa 2003-2004 Breeding Season (old trial name was Cassava Mokwa 2003/04)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","","","","","","2","1","","","","1830","03_Mokwa",""," No ManagementFactor: "
"93","03geneticgainUB","Genetic gain (478 clones) in  Ubiaja 2003-2004 Breeding Season (old trial name was Cassava Ubiaja 2003/04)
","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","","","","","","2","1","","","","1831","03_Ubiaja",""," No ManagementFactor: "
"6189","03impgermp388UB","Assessment of Varieties of Cassava for high yield and disease resistance using improved germplasm lines (388 clones) at Ubiaja 2003/2004 Breeding Season","Clonal Evaluation","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","Augmented","5","Ubiaja","2003-July-06","2004-July-20","","","","1","1","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"9865","03localgermplasmUB","local germplasm of 1243 clones at Ubiaja in the 2003-2004 breeding season.
","storage_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","Augmented","5","Ubiaja","2003-July-01","2004-July-08","","","","1","1","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"9735","03mpopsetAIB","Evaluation of Mapping population trial set A at Ibadan for 2003 breeding season","","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-September-18","","","","","1","1","","no","no","1829","03_Ibadan",""," No ManagementFactor: "
"9734","03mpopsetBIB","Evaluation of Mapping population trial set B in Ibadan for 2003 Breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-September-18","","","","","1","1","","no","no","1829","03_Ibadan",""," No ManagementFactor: "
"9736","03mpopsetCIB","Evaluation of Mapping population trial set C in Ibadan for 2003 breeding season","phenotyping_trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-September-18","","","","","1","1","","no","no","1829","03_Ibadan",""," No ManagementFactor: "
"3477","03pyt223LDRIB","Assessment of Varieties of Cassava Land race extension for disease resistance in Preliminary Yield Trial (223 clones) in Ibadan 2003/2004 Breeding Season
","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-July-25","2004-July-22","","","","2","2","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3466","03pyt30MsterileIB","Assessment of male-sterile line of Cassava for high yield, disease resistance in Preliminary Yield Trial (30 clones) in Ibadan 2003/2004 Breeding Season 
","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2002-January-17","2003-January-17","","","","2","2","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3483","03pyt35ciatIB","Assessment of Cassava varieties for CIAT Introgression in a Preliminary Yield Trial (35 clones) in Ibadan 2003/2004 Breeding Season","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","","","","","","2","2","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3469","03pyt77highproteinIB","Assessment of Varieties of Cassava for high protein in Preliminary Yield Trial (77 clones) in Ibadan 2003/2004 Breeding Season 

","Preliminary Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-September-20","2004-September-20","","","","2","2","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3484","03uyt12EsarcMk","Assessment of Cassava varieties for ESARC in a Uniform Yield Trial (12 clones) in Mokwa 2003/2004 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","2003-July-14","2004-July-14","","","","4","4","","","","1830","03_Mokwa",""," No ManagementFactor: "
"3447","03uyt12cmdZa","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) in  Uniform Yield Trial  (12 clones) in Zaria 2003/2004 Breeding Season
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","6","Zaria","2003-August-02","2004-September-11","","","","4","4","","","","3448","03_Zaria",""," No ManagementFactor: "
"3450","03uyt14EsarcIB","Assessment of Cassava varieties for ESARC in a Uniformed Yield Trial (14 clones) in Ibadan 2003/2004 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-May-30","2004-May-30","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3479","03uyt17yrtZa","Biofortification of Cassava using Uniform Yield Trial (17 clones) in Zaria 2003/2004 Breeding Season 
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","6","Zaria","2003-August-02","2004-September-07","","","","3","3","","","","3448","03_Zaria",""," No ManagementFactor: "
"8965","03uyt18SlineIB","Uniform Yield Trial (18 Clones) in Ibadan for 2003-2004 Season Breeding","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","CRD","3","Ibadan","2003-August-22","2004-August-22","","","","3","3","","no","no","1829","03_Ibadan",""," No ManagementFactor: "
"3480","03uyt18yrtMk","Biofortification of Cassava using Uniform Yield Trial (18 clones) in Mokwa 2003/2004 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","2003-July-23","2004-July-10","","","","4","4","","","","1830","03_Mokwa",""," No ManagementFactor: "
"3461","03uyt19pdZa","Assessment of Varieties of Cassava for poundability,high yield, high dry matter and disease resistance using Uniform Yield Trial (19 clones) in Zaria 2003/2004 Breeding Season
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","6","Zaria","2003-August-02","2004-July-15","","","","4","4","","","","3448","03_Zaria",""," No ManagementFactor: "
"3487","03uyt20MPRIb","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (20 clones) in Ibadan 2003/2004 Breeding Season

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-August-02","2004-September-07","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3486","03uyt20MPRUb","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (20 clones) in Ubiaja 2003/2004 Breeding Season

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-July-03","2004-July-03","","","","4","4","","","","1831","03_Ubiaja",""," No ManagementFactor: "
"3453","03uyt20ciatIB","Assessment of Cassava varieties for CIAT Introgression in a Uniformed Yield Trial (20 clones) in Ibadan 2003/2004 Breeding Season 

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-May-26","2004-May-26","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3452","03uyt20cmdIB","Assessment of Varieties of Cassava for high yield, disease resistance (cmd) in  Uniform Yield Trial  (20 clones) in Ibadan 2003/2004 Breeding Season

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-June-27","2004-June-27","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3451","03uyt20interspecON","Assessment of Cassava varieties by Interspecifics in a Uniformed Yield Trial (20 clones) in Onne 2003/2004 Breeding Season


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","9","Onne","2003-September-12","2004-September-12","","","","4","4","","","","3492","03_Onne",""," No ManagementFactor: "
"9743","03uyt20mpr2UB","uniform yield trial using 20 clones in Ubiaja for 2003 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-August-02","2004-September-07","","","","4","80","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"9745","03uyt20mprUB","Uniform yield trial using 20 clones in Ubiaja for 2003 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","5","Ubiaja","2003-July-30","","","","","4","80","","no","no","1831","03_Ubiaja",""," No ManagementFactor: "
"3462","03uyt20pdMK","Assessment of Varieties of Cassava for poundability,high yield, high dry matter and disease resistance using Uniform Yield Trial (20 clones) in Mokwa 2003/2004 Breeding Season

","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","2003-July-14","2004-July-14","","","","4","4","","","","1830","03_Mokwa",""," No ManagementFactor: "
"3454","03uyt20yrtIB","Biofortification of Cassava using Uniform Yield Trial (20 clones) in Ibadan 2003/2004 Breeding Season


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-July-23","2004-July-23","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"3489","03uyt21MPRMk","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (21 clones) in Mokwa 2003/2004 Breeding Season
","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","2003-July-14","2004-August-23","","","","4","4","","","","1830","03_Mokwa",""," No ManagementFactor: "
"9748","03uyt21mprMK","Uniform yield trial using 20 clones in mokwa for 2003 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","8","Mokwa","2003-July-14","2004-August-23","","","","4","4","","no","no","1830","03_Mokwa",""," No ManagementFactor: "
"3488","03uyt22MPRIb","Assessment of Cassava varieties for multiple pest resistance ability in a Uniformed Yield Trial (22 clones) in Ibadan 2003/2004 Breeding Season


","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-June-28","2004-June-15","","","","4","4","","","","1829","03_Ibadan",""," No ManagementFactor: "
"9747","03uyt22mprIB","Uniform yield trial using 22 clones in Ibadan for 2003 breeding season","Uniform Yield Trial","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","2003","RCBD","3","Ibadan","2003-June-28","2004-June-15","","","","4","4","","no","no","1829","03_Ibadan",""," No ManagementFactor: "
